kiln_id,category,date,avg_co2_tons_per_month,avg_pm25_kg_per_month
102208,PNAS,2022-11,101.63054882651414,268.335732913298
102208,PNAS,2022-12,304.89164647954243,805.0071987398941
102208,PNAS,2023-01,304.89164647954243,805.0071987398941
102208,PNAS,2023-02,304.89164647954243,805.0071987398941
102208,PNAS,2023-03,304.89164647954243,805.0071987398941
102208,PNAS,2023-04,294.728591596891,778.1736254485643
102209,PNAS,2022-11,101.63054882651414,268.335732913298
102209,PNAS,2022-12,304.89164647954243,805.0071987398941
102209,PNAS,2023-01,304.89164647954243,805.0071987398941
102209,PNAS,2023-02,304.89164647954243,805.0071987398941
102209,PNAS,2023-03,304.89164647954243,805.0071987398941
102209,PNAS,2023-04,294.728591596891,778.1736254485643
102210,PNAS,2022-11,101.63054882651414,268.335732913298
102210,PNAS,2022-12,304.89164647954243,805.0071987398941
102210,PNAS,2023-01,304.89164647954243,805.0071987398941
102210,PNAS,2023-02,304.89164647954243,805.0071987398941
102210,PNAS,2023-03,304.89164647954243,805.0071987398941
102210,PNAS,2023-04,294.728591596891,778.1736254485643
102211,PNAS,2022-11,101.63054882651414,268.335732913298
102211,PNAS,2022-12,304.89164647954243,805.0071987398941
102211,PNAS,2023-01,304.89164647954243,805.0071987398941
102211,PNAS,2023-02,304.89164647954243,805.0071987398941
102211,PNAS,2023-03,304.89164647954243,805.0071987398941
102211,PNAS,2023-04,294.728591596891,778.1736254485643
102212,PNAS,2022-11,101.63054882651414,268.335732913298
102212,PNAS,2022-12,304.89164647954243,805.0071987398941
102212,PNAS,2023-01,304.89164647954243,805.0071987398941
102212,PNAS,2023-02,304.89164647954243,805.0071987398941
102212,PNAS,2023-03,304.89164647954243,805.0071987398941
102212,PNAS,2023-04,294.728591596891,778.1736254485643
102213,PNAS,2022-11,101.63054882651414,268.335732913298
102213,PNAS,2022-12,304.89164647954243,805.0071987398941
102213,PNAS,2023-01,304.89164647954243,805.0071987398941
102213,PNAS,2023-02,304.89164647954243,805.0071987398941
102213,PNAS,2023-03,304.89164647954243,805.0071987398941
102213,PNAS,2023-04,294.728591596891,778.1736254485643
102214,PNAS,2022-11,101.63054882651414,268.335732913298
102214,PNAS,2022-12,304.89164647954243,805.0071987398941
102214,PNAS,2023-01,304.89164647954243,805.0071987398941
102214,PNAS,2023-02,304.89164647954243,805.0071987398941
102214,PNAS,2023-03,304.89164647954243,805.0071987398941
102214,PNAS,2023-04,294.728591596891,778.1736254485643
102215,PNAS,2022-11,101.63054882651414,268.335732913298
102215,PNAS,2022-12,304.89164647954243,805.0071987398941
102215,PNAS,2023-01,304.89164647954243,805.0071987398941
102215,PNAS,2023-02,304.89164647954243,805.0071987398941
102215,PNAS,2023-03,304.89164647954243,805.0071987398941
102215,PNAS,2023-04,294.728591596891,778.1736254485643
102217,PNAS,2022-11,101.63054882651414,268.335732913298
102217,PNAS,2022-12,304.89164647954243,805.0071987398941
102217,PNAS,2023-01,304.89164647954243,805.0071987398941
102217,PNAS,2023-02,304.89164647954243,805.0071987398941
102217,PNAS,2023-03,304.89164647954243,805.0071987398941
102217,PNAS,2023-04,294.728591596891,778.1736254485643
102218,PNAS,2022-11,101.63054882651414,268.335732913298
102218,PNAS,2022-12,304.89164647954243,805.0071987398941
102218,PNAS,2023-01,304.89164647954243,805.0071987398941
102218,PNAS,2023-02,304.89164647954243,805.0071987398941
102218,PNAS,2023-03,304.89164647954243,805.0071987398941
102218,PNAS,2023-04,294.728591596891,778.1736254485643
102219,PNAS,2022-11,101.63054882651414,268.335732913298
102219,PNAS,2022-12,304.89164647954243,805.0071987398941
102219,PNAS,2023-01,304.89164647954243,805.0071987398941
102219,PNAS,2023-02,304.89164647954243,805.0071987398941
102219,PNAS,2023-03,304.89164647954243,805.0071987398941
102219,PNAS,2023-04,294.728591596891,778.1736254485643
102220,PNAS,2022-11,101.63054882651414,268.335732913298
102220,PNAS,2022-12,304.89164647954243,805.0071987398941
102220,PNAS,2023-01,304.89164647954243,805.0071987398941
102220,PNAS,2023-02,304.89164647954243,805.0071987398941
102220,PNAS,2023-03,304.89164647954243,805.0071987398941
102220,PNAS,2023-04,294.728591596891,778.1736254485643
102221,PNAS,2022-11,101.63054882651414,268.335732913298
102221,PNAS,2022-12,304.89164647954243,805.0071987398941
102221,PNAS,2023-01,304.89164647954243,805.0071987398941
102221,PNAS,2023-02,304.89164647954243,805.0071987398941
102221,PNAS,2023-03,304.89164647954243,805.0071987398941
102221,PNAS,2023-04,294.728591596891,778.1736254485643
102222,PNAS,2022-11,101.63054882651414,268.335732913298
102222,PNAS,2022-12,304.89164647954243,805.0071987398941
102222,PNAS,2023-01,304.89164647954243,805.0071987398941
102222,PNAS,2023-02,304.89164647954243,805.0071987398941
102222,PNAS,2023-03,304.89164647954243,805.0071987398941
102222,PNAS,2023-04,294.728591596891,778.1736254485643
102223,PNAS,2022-11,101.63054882651414,268.335732913298
102223,PNAS,2022-12,304.89164647954243,805.0071987398941
102223,PNAS,2023-01,304.89164647954243,805.0071987398941
102223,PNAS,2023-02,304.89164647954243,805.0071987398941
102223,PNAS,2023-03,304.89164647954243,805.0071987398941
102223,PNAS,2023-04,294.728591596891,778.1736254485643
102226,PNAS,2022-11,101.63054882651414,268.335732913298
102226,PNAS,2022-12,304.89164647954243,805.0071987398941
102226,PNAS,2023-01,304.89164647954243,805.0071987398941
102226,PNAS,2023-02,304.89164647954243,805.0071987398941
102226,PNAS,2023-03,304.89164647954243,805.0071987398941
102226,PNAS,2023-04,294.728591596891,778.1736254485643
102227,PNAS,2022-11,101.63054882651414,268.335732913298
102227,PNAS,2022-12,304.89164647954243,805.0071987398941
102227,PNAS,2023-01,304.89164647954243,805.0071987398941
102227,PNAS,2023-02,304.89164647954243,805.0071987398941
102227,PNAS,2023-03,304.89164647954243,805.0071987398941
102227,PNAS,2023-04,294.728591596891,778.1736254485643
102228,PNAS,2022-11,101.63054882651414,268.335732913298
102228,PNAS,2022-12,304.89164647954243,805.0071987398941
102228,PNAS,2023-01,304.89164647954243,805.0071987398941
102228,PNAS,2023-02,304.89164647954243,805.0071987398941
102228,PNAS,2023-03,304.89164647954243,805.0071987398941
102228,PNAS,2023-04,294.728591596891,778.1736254485643
102229,PNAS,2022-11,101.63054882651414,268.335732913298
102229,PNAS,2022-12,304.89164647954243,805.0071987398941
102229,PNAS,2023-01,304.89164647954243,805.0071987398941
102229,PNAS,2023-02,304.89164647954243,805.0071987398941
102229,PNAS,2023-03,304.89164647954243,805.0071987398941
102229,PNAS,2023-04,294.728591596891,778.1736254485643
102230,PNAS,2022-11,101.63054882651414,268.335732913298
102230,PNAS,2022-12,304.89164647954243,805.0071987398941
102230,PNAS,2023-01,304.89164647954243,805.0071987398941
102230,PNAS,2023-02,304.89164647954243,805.0071987398941
102230,PNAS,2023-03,304.89164647954243,805.0071987398941
102230,PNAS,2023-04,294.728591596891,778.1736254485643
102231,PNAS,2022-11,101.63054882651414,268.335732913298
102231,PNAS,2022-12,304.89164647954243,805.0071987398941
102231,PNAS,2023-01,304.89164647954243,805.0071987398941
102231,PNAS,2023-02,304.89164647954243,805.0071987398941
102231,PNAS,2023-03,304.89164647954243,805.0071987398941
102231,PNAS,2023-04,294.728591596891,778.1736254485643
102232,PNAS,2022-11,101.63054882651414,268.335732913298
102232,PNAS,2022-12,304.89164647954243,805.0071987398941
102232,PNAS,2023-01,304.89164647954243,805.0071987398941
102232,PNAS,2023-02,304.89164647954243,805.0071987398941
102232,PNAS,2023-03,304.89164647954243,805.0071987398941
102232,PNAS,2023-04,294.728591596891,778.1736254485643
102233,PNAS,2022-11,61.63559508930461,162.736822469279
102233,PNAS,2022-12,264.15255038273403,697.4435248683385
102233,PNAS,2023-01,264.15255038273403,697.4435248683385
102233,PNAS,2023-02,264.15255038273403,697.4435248683385
102233,PNAS,2023-03,264.15255038273403,697.4435248683385
102233,PNAS,2023-04,264.15255038273403,697.4435248683385
102233,PNAS,2023-05,127.81575018519389,337.4726733233896
102234,PNAS,2022-11,101.63054882651414,268.335732913298
102234,PNAS,2022-12,304.89164647954243,805.0071987398941
102234,PNAS,2023-01,304.89164647954243,805.0071987398941
102234,PNAS,2023-02,304.89164647954243,805.0071987398941
102234,PNAS,2023-03,304.89164647954243,805.0071987398941
102234,PNAS,2023-04,294.728591596891,778.1736254485643
102235,PNAS,2022-11,101.63054882651414,268.335732913298
102235,PNAS,2022-12,304.89164647954243,805.0071987398941
102235,PNAS,2023-01,304.89164647954243,805.0071987398941
102235,PNAS,2023-02,304.89164647954243,805.0071987398941
102235,PNAS,2023-03,304.89164647954243,805.0071987398941
102235,PNAS,2023-04,294.728591596891,778.1736254485643
102236,PNAS,2022-11,101.63054882651414,268.335732913298
102236,PNAS,2022-12,304.89164647954243,805.0071987398941
102236,PNAS,2023-01,304.89164647954243,805.0071987398941
102236,PNAS,2023-02,304.89164647954243,805.0071987398941
102236,PNAS,2023-03,304.89164647954243,805.0071987398941
102236,PNAS,2023-04,294.728591596891,778.1736254485643
102237,PNAS,2022-11,101.63054882651414,268.335732913298
102237,PNAS,2022-12,304.89164647954243,805.0071987398941
102237,PNAS,2023-01,304.89164647954243,805.0071987398941
102237,PNAS,2023-02,304.89164647954243,805.0071987398941
102237,PNAS,2023-03,304.89164647954243,805.0071987398941
102237,PNAS,2023-04,294.728591596891,778.1736254485643
102238,PNAS,2022-11,101.63054882651414,268.335732913298
102238,PNAS,2022-12,304.89164647954243,805.0071987398941
102238,PNAS,2023-01,304.89164647954243,805.0071987398941
102238,PNAS,2023-02,304.89164647954243,805.0071987398941
102238,PNAS,2023-03,304.89164647954243,805.0071987398941
102238,PNAS,2023-04,294.728591596891,778.1736254485643
102239,PNAS,2022-11,101.63054882651414,268.335732913298
102239,PNAS,2022-12,304.89164647954243,805.0071987398941
102239,PNAS,2023-01,304.89164647954243,805.0071987398941
102239,PNAS,2023-02,304.89164647954243,805.0071987398941
102239,PNAS,2023-03,304.89164647954243,805.0071987398941
102239,PNAS,2023-04,294.728591596891,778.1736254485643
102240,PNAS,2022-11,101.63054882651414,268.335732913298
102240,PNAS,2022-12,304.89164647954243,805.0071987398941
102240,PNAS,2023-01,304.89164647954243,805.0071987398941
102240,PNAS,2023-02,304.89164647954243,805.0071987398941
102240,PNAS,2023-03,304.89164647954243,805.0071987398941
102240,PNAS,2023-04,294.728591596891,778.1736254485643
102241,PNAS,2022-11,101.63054882651414,268.335732913298
102241,PNAS,2022-12,304.89164647954243,805.0071987398941
102241,PNAS,2023-01,304.89164647954243,805.0071987398941
102241,PNAS,2023-02,304.89164647954243,805.0071987398941
102241,PNAS,2023-03,304.89164647954243,805.0071987398941
102241,PNAS,2023-04,294.728591596891,778.1736254485643
102242,PNAS,2022-11,101.63054882651414,268.335732913298
102242,PNAS,2022-12,304.89164647954243,805.0071987398941
102242,PNAS,2023-01,304.89164647954243,805.0071987398941
102242,PNAS,2023-02,304.89164647954243,805.0071987398941
102242,PNAS,2023-03,304.89164647954243,805.0071987398941
102242,PNAS,2023-04,294.728591596891,778.1736254485643
102243,PNAS,2022-11,101.63054882651414,268.335732913298
102243,PNAS,2022-12,304.89164647954243,805.0071987398941
102243,PNAS,2023-01,304.89164647954243,805.0071987398941
102243,PNAS,2023-02,304.89164647954243,805.0071987398941
102243,PNAS,2023-03,304.89164647954243,805.0071987398941
102243,PNAS,2023-04,294.728591596891,778.1736254485643
102244,PNAS,2022-11,101.63054882651414,268.335732913298
102244,PNAS,2022-12,304.89164647954243,805.0071987398941
102244,PNAS,2023-01,304.89164647954243,805.0071987398941
102244,PNAS,2023-02,304.89164647954243,805.0071987398941
102244,PNAS,2023-03,304.89164647954243,805.0071987398941
102244,PNAS,2023-04,294.728591596891,778.1736254485643
102245,PNAS,2022-11,101.63054882651414,268.335732913298
102245,PNAS,2022-12,304.89164647954243,805.0071987398941
102245,PNAS,2023-01,304.89164647954243,805.0071987398941
102245,PNAS,2023-02,304.89164647954243,805.0071987398941
102245,PNAS,2023-03,304.89164647954243,805.0071987398941
102245,PNAS,2023-04,294.728591596891,778.1736254485643
102246,PNAS,2022-11,101.63054882651414,268.335732913298
102246,PNAS,2022-12,304.89164647954243,805.0071987398941
102246,PNAS,2023-01,304.89164647954243,805.0071987398941
102246,PNAS,2023-02,304.89164647954243,805.0071987398941
102246,PNAS,2023-03,304.89164647954243,805.0071987398941
102246,PNAS,2023-04,294.728591596891,778.1736254485643
102247,PNAS,2022-11,101.63054882651414,268.335732913298
102247,PNAS,2022-12,304.89164647954243,805.0071987398941
102247,PNAS,2023-01,304.89164647954243,805.0071987398941
102247,PNAS,2023-02,304.89164647954243,805.0071987398941
102247,PNAS,2023-03,304.89164647954243,805.0071987398941
102247,PNAS,2023-04,294.728591596891,778.1736254485643
102248,PNAS,2022-11,101.63054882651414,268.335732913298
102248,PNAS,2022-12,304.89164647954243,805.0071987398941
102248,PNAS,2023-01,304.89164647954243,805.0071987398941
102248,PNAS,2023-02,304.89164647954243,805.0071987398941
102248,PNAS,2023-03,304.89164647954243,805.0071987398941
102248,PNAS,2023-04,294.728591596891,778.1736254485643
102249,PNAS,2022-11,101.63054882651414,268.335732913298
102249,PNAS,2022-12,304.89164647954243,805.0071987398941
102249,PNAS,2023-01,304.89164647954243,805.0071987398941
102249,PNAS,2023-02,304.89164647954243,805.0071987398941
102249,PNAS,2023-03,304.89164647954243,805.0071987398941
102249,PNAS,2023-04,294.728591596891,778.1736254485643
102250,PNAS,2022-11,101.63054882651414,268.335732913298
102250,PNAS,2022-12,304.89164647954243,805.0071987398941
102250,PNAS,2023-01,304.89164647954243,805.0071987398941
102250,PNAS,2023-02,304.89164647954243,805.0071987398941
102250,PNAS,2023-03,304.89164647954243,805.0071987398941
102250,PNAS,2023-04,294.728591596891,778.1736254485643
102251,PNAS,2022-11,101.63054882651414,268.335732913298
102251,PNAS,2022-12,304.89164647954243,805.0071987398941
102251,PNAS,2023-01,304.89164647954243,805.0071987398941
102251,PNAS,2023-02,304.89164647954243,805.0071987398941
102251,PNAS,2023-03,304.89164647954243,805.0071987398941
102251,PNAS,2023-04,294.728591596891,778.1736254485643
102253,PNAS,2022-11,215.43796316159012,568.8221151004108
102253,PNAS,2022-12,380.18464087339436,1003.8037325301366
102253,PNAS,2023-01,380.18464087339436,1003.8037325301366
102253,PNAS,2023-02,380.18464087339436,1003.8037325301366
102253,PNAS,2023-03,380.18464087339436,1003.8037325301366
102253,PNAS,2023-04,304.1477126987155,803.0429860241093
102255,PNAS,2022-11,215.43796316159012,568.8221151004108
102255,PNAS,2022-12,380.18464087339436,1003.8037325301366
102255,PNAS,2023-01,380.18464087339436,1003.8037325301366
102255,PNAS,2023-02,380.18464087339436,1003.8037325301366
102255,PNAS,2023-03,380.18464087339436,1003.8037325301366
102255,PNAS,2023-04,304.1477126987155,803.0429860241093
102256,PNAS,2022-11,101.63054882651414,268.335732913298
102256,PNAS,2022-12,304.89164647954243,805.0071987398941
102256,PNAS,2023-01,304.89164647954243,805.0071987398941
102256,PNAS,2023-02,304.89164647954243,805.0071987398941
102256,PNAS,2023-03,304.89164647954243,805.0071987398941
102256,PNAS,2023-04,294.728591596891,778.1736254485643
102257,PNAS,2022-11,101.63054882651414,268.335732913298
102257,PNAS,2022-12,304.89164647954243,805.0071987398941
102257,PNAS,2023-01,304.89164647954243,805.0071987398941
102257,PNAS,2023-02,304.89164647954243,805.0071987398941
102257,PNAS,2023-03,304.89164647954243,805.0071987398941
102257,PNAS,2023-04,294.728591596891,778.1736254485643
102258,PNAS,2022-11,101.63054882651414,268.335732913298
102258,PNAS,2022-12,304.89164647954243,805.0071987398941
102258,PNAS,2023-01,304.89164647954243,805.0071987398941
102258,PNAS,2023-02,304.89164647954243,805.0071987398941
102258,PNAS,2023-03,304.89164647954243,805.0071987398941
102258,PNAS,2023-04,294.728591596891,778.1736254485643
102259,PNAS,2022-11,101.63054882651414,268.335732913298
102259,PNAS,2022-12,304.89164647954243,805.0071987398941
102259,PNAS,2023-01,304.89164647954243,805.0071987398941
102259,PNAS,2023-02,304.89164647954243,805.0071987398941
102259,PNAS,2023-03,304.89164647954243,805.0071987398941
102259,PNAS,2023-04,294.728591596891,778.1736254485643
102260,PNAS,2022-11,61.63559508930461,162.736822469279
102260,PNAS,2022-12,264.15255038273403,697.4435248683385
102260,PNAS,2023-01,264.15255038273403,697.4435248683385
102260,PNAS,2023-02,264.15255038273403,697.4435248683385
102260,PNAS,2023-03,264.15255038273403,697.4435248683385
102260,PNAS,2023-04,264.15255038273403,697.4435248683385
102260,PNAS,2023-05,127.81575018519389,337.4726733233896
102261,PNAS,2022-11,101.63054882651414,268.335732913298
102261,PNAS,2022-12,304.89164647954243,805.0071987398941
102261,PNAS,2023-01,304.89164647954243,805.0071987398941
102261,PNAS,2023-02,304.89164647954243,805.0071987398941
102261,PNAS,2023-03,304.89164647954243,805.0071987398941
102261,PNAS,2023-04,294.728591596891,778.1736254485643
102262,PNAS,2022-11,61.63559508930461,162.736822469279
102262,PNAS,2022-12,264.15255038273403,697.4435248683385
102262,PNAS,2023-01,264.15255038273403,697.4435248683385
102262,PNAS,2023-02,264.15255038273403,697.4435248683385
102262,PNAS,2023-03,264.15255038273403,697.4435248683385
102262,PNAS,2023-04,264.15255038273403,697.4435248683385
102262,PNAS,2023-05,127.81575018519389,337.4726733233896
102263,PNAS,2022-11,101.63054882651414,268.335732913298
102263,PNAS,2022-12,304.89164647954243,805.0071987398941
102263,PNAS,2023-01,304.89164647954243,805.0071987398941
102263,PNAS,2023-02,304.89164647954243,805.0071987398941
102263,PNAS,2023-03,304.89164647954243,805.0071987398941
102263,PNAS,2023-04,294.728591596891,778.1736254485643
102264,PNAS,2022-11,101.63054882651414,268.335732913298
102264,PNAS,2022-12,304.89164647954243,805.0071987398941
102264,PNAS,2023-01,304.89164647954243,805.0071987398941
102264,PNAS,2023-02,304.89164647954243,805.0071987398941
102264,PNAS,2023-03,304.89164647954243,805.0071987398941
102264,PNAS,2023-04,294.728591596891,778.1736254485643
102267,PNAS,2022-11,101.63054882651414,268.335732913298
102267,PNAS,2022-12,304.89164647954243,805.0071987398941
102267,PNAS,2023-01,304.89164647954243,805.0071987398941
102267,PNAS,2023-02,304.89164647954243,805.0071987398941
102267,PNAS,2023-03,304.89164647954243,805.0071987398941
102267,PNAS,2023-04,294.728591596891,778.1736254485643
102269,PNAS,2022-11,101.63054882651414,268.335732913298
102269,PNAS,2022-12,304.89164647954243,805.0071987398941
102269,PNAS,2023-01,304.89164647954243,805.0071987398941
102269,PNAS,2023-02,304.89164647954243,805.0071987398941
102269,PNAS,2023-03,304.89164647954243,805.0071987398941
102269,PNAS,2023-04,294.728591596891,778.1736254485643
102271,PNAS,2022-11,101.63054882651414,268.335732913298
102271,PNAS,2022-12,304.89164647954243,805.0071987398941
102271,PNAS,2023-01,304.89164647954243,805.0071987398941
102271,PNAS,2023-02,304.89164647954243,805.0071987398941
102271,PNAS,2023-03,304.89164647954243,805.0071987398941
102271,PNAS,2023-04,294.728591596891,778.1736254485643
102272,PNAS,2022-11,182.66779384133721,482.298845239363
102272,PNAS,2022-12,391.43098680286545,1033.4975255129207
102272,PNAS,2023-01,391.43098680286545,1033.4975255129207
102272,PNAS,2023-02,391.43098680286545,1033.4975255129207
102272,PNAS,2023-03,391.43098680286545,1033.4975255129207
102272,PNAS,2023-04,221.81089252162374,585.648597790655
102273,PNAS,2022-11,101.63054882651414,268.335732913298
102273,PNAS,2022-12,304.89164647954243,805.0071987398941
102273,PNAS,2023-01,304.89164647954243,805.0071987398941
102273,PNAS,2023-02,304.89164647954243,805.0071987398941
102273,PNAS,2023-03,304.89164647954243,805.0071987398941
102273,PNAS,2023-04,294.728591596891,778.1736254485643
102275,PNAS,2022-11,101.63054882651414,268.335732913298
102275,PNAS,2022-12,304.89164647954243,805.0071987398941
102275,PNAS,2023-01,304.89164647954243,805.0071987398941
102275,PNAS,2023-02,304.89164647954243,805.0071987398941
102275,PNAS,2023-03,304.89164647954243,805.0071987398941
102275,PNAS,2023-04,294.728591596891,778.1736254485643
102276,PNAS,2022-11,101.63054882651414,268.335732913298
102276,PNAS,2022-12,304.89164647954243,805.0071987398941
102276,PNAS,2023-01,304.89164647954243,805.0071987398941
102276,PNAS,2023-02,304.89164647954243,805.0071987398941
102276,PNAS,2023-03,304.89164647954243,805.0071987398941
102276,PNAS,2023-04,294.728591596891,778.1736254485643
102277,PNAS,2022-11,101.63054882651414,268.335732913298
102277,PNAS,2022-12,304.89164647954243,805.0071987398941
102277,PNAS,2023-01,304.89164647954243,805.0071987398941
102277,PNAS,2023-02,304.89164647954243,805.0071987398941
102277,PNAS,2023-03,304.89164647954243,805.0071987398941
102277,PNAS,2023-04,294.728591596891,778.1736254485643
102279,PNAS,2022-11,98.89304925962138,261.1078967841638
102279,PNAS,2022-12,296.67914777886415,783.3236903524914
102279,PNAS,2023-01,296.67914777886415,783.3236903524914
102279,PNAS,2023-02,296.67914777886415,783.3236903524914
102279,PNAS,2023-03,296.67914777886415,783.3236903524914
102279,PNAS,2023-04,296.67914777886415,783.3236903524914
102279,PNAS,2023-05,210.54649197209716,555.907135088865
102280,PNAS,2022-11,101.63054882651414,268.335732913298
102280,PNAS,2022-12,304.89164647954243,805.0071987398941
102280,PNAS,2023-01,304.89164647954243,805.0071987398941
102280,PNAS,2023-02,304.89164647954243,805.0071987398941
102280,PNAS,2023-03,304.89164647954243,805.0071987398941
102280,PNAS,2023-04,294.728591596891,778.1736254485643
102281,PNAS,2022-11,101.63054882651414,268.335732913298
102281,PNAS,2022-12,304.89164647954243,805.0071987398941
102281,PNAS,2023-01,304.89164647954243,805.0071987398941
102281,PNAS,2023-02,304.89164647954243,805.0071987398941
102281,PNAS,2023-03,304.89164647954243,805.0071987398941
102281,PNAS,2023-04,294.728591596891,778.1736254485643
102283,PNAS,2022-11,98.89304925962138,261.1078967841638
102283,PNAS,2022-12,296.67914777886415,783.3236903524914
102283,PNAS,2023-01,296.67914777886415,783.3236903524914
102283,PNAS,2023-02,296.67914777886415,783.3236903524914
102283,PNAS,2023-03,296.67914777886415,783.3236903524914
102283,PNAS,2023-04,296.67914777886415,783.3236903524914
102283,PNAS,2023-05,210.54649197209716,555.907135088865
102284,PNAS,2022-11,101.63054882651414,268.335732913298
102284,PNAS,2022-12,304.89164647954243,805.0071987398941
102284,PNAS,2023-01,304.89164647954243,805.0071987398941
102284,PNAS,2023-02,304.89164647954243,805.0071987398941
102284,PNAS,2023-03,304.89164647954243,805.0071987398941
102284,PNAS,2023-04,294.728591596891,778.1736254485643
102285,PNAS,2022-11,101.63054882651414,268.335732913298
102285,PNAS,2022-12,304.89164647954243,805.0071987398941
102285,PNAS,2023-01,304.89164647954243,805.0071987398941
102285,PNAS,2023-02,304.89164647954243,805.0071987398941
102285,PNAS,2023-03,304.89164647954243,805.0071987398941
102285,PNAS,2023-04,294.728591596891,778.1736254485643
102288,PNAS,2022-11,101.63054882651414,268.335732913298
102288,PNAS,2022-12,304.89164647954243,805.0071987398941
102288,PNAS,2023-01,304.89164647954243,805.0071987398941
102288,PNAS,2023-02,304.89164647954243,805.0071987398941
102288,PNAS,2023-03,304.89164647954243,805.0071987398941
102288,PNAS,2023-04,294.728591596891,778.1736254485643
102291,PNAS,2022-11,101.63054882651414,268.335732913298
102291,PNAS,2022-12,304.89164647954243,805.0071987398941
102291,PNAS,2023-01,304.89164647954243,805.0071987398941
102291,PNAS,2023-02,304.89164647954243,805.0071987398941
102291,PNAS,2023-03,304.89164647954243,805.0071987398941
102291,PNAS,2023-04,294.728591596891,778.1736254485643
102292,PNAS,2022-11,174.79415762547265,461.51003745398646
102292,PNAS,2022-12,308.4602781625988,814.4294778599761
102292,PNAS,2023-01,308.4602781625988,814.4294778599761
102292,PNAS,2023-02,308.4602781625988,814.4294778599761
102292,PNAS,2023-03,308.4602781625988,814.4294778599761
102292,PNAS,2023-04,308.4602781625988,814.4294778599761
102292,PNAS,2023-05,149.2549733044833,394.0787796096659
102294,PNAS,2022-11,101.63054882651414,268.335732913298
102294,PNAS,2022-12,304.89164647954243,805.0071987398941
102294,PNAS,2023-01,304.89164647954243,805.0071987398941
102294,PNAS,2023-02,304.89164647954243,805.0071987398941
102294,PNAS,2023-03,304.89164647954243,805.0071987398941
102294,PNAS,2023-04,294.728591596891,778.1736254485643
102295,PNAS,2022-11,101.63054882651414,268.335732913298
102295,PNAS,2022-12,304.89164647954243,805.0071987398941
102295,PNAS,2023-01,304.89164647954243,805.0071987398941
102295,PNAS,2023-02,304.89164647954243,805.0071987398941
102295,PNAS,2023-03,304.89164647954243,805.0071987398941
102295,PNAS,2023-04,294.728591596891,778.1736254485643
102296,PNAS,2022-11,101.63054882651414,268.335732913298
102296,PNAS,2022-12,304.89164647954243,805.0071987398941
102296,PNAS,2023-01,304.89164647954243,805.0071987398941
102296,PNAS,2023-02,304.89164647954243,805.0071987398941
102296,PNAS,2023-03,304.89164647954243,805.0071987398941
102296,PNAS,2023-04,294.728591596891,778.1736254485643
102298,PNAS,2022-11,101.63054882651414,268.335732913298
102298,PNAS,2022-12,304.89164647954243,805.0071987398941
102298,PNAS,2023-01,304.89164647954243,805.0071987398941
102298,PNAS,2023-02,304.89164647954243,805.0071987398941
102298,PNAS,2023-03,304.89164647954243,805.0071987398941
102298,PNAS,2023-04,294.728591596891,778.1736254485643
102299,PNAS,2022-11,101.63054882651414,268.335732913298
102299,PNAS,2022-12,304.89164647954243,805.0071987398941
102299,PNAS,2023-01,304.89164647954243,805.0071987398941
102299,PNAS,2023-02,304.89164647954243,805.0071987398941
102299,PNAS,2023-03,304.89164647954243,805.0071987398941
102299,PNAS,2023-04,294.728591596891,778.1736254485643
102300,PNAS,2022-11,101.63054882651414,268.335732913298
102300,PNAS,2022-12,304.89164647954243,805.0071987398941
102300,PNAS,2023-01,304.89164647954243,805.0071987398941
102300,PNAS,2023-02,304.89164647954243,805.0071987398941
102300,PNAS,2023-03,304.89164647954243,805.0071987398941
102300,PNAS,2023-04,294.728591596891,778.1736254485643
102302,PNAS,2022-11,101.63054882651414,268.335732913298
102302,PNAS,2022-12,304.89164647954243,805.0071987398941
102302,PNAS,2023-01,304.89164647954243,805.0071987398941
102302,PNAS,2023-02,304.89164647954243,805.0071987398941
102302,PNAS,2023-03,304.89164647954243,805.0071987398941
102302,PNAS,2023-04,294.728591596891,778.1736254485643
102303,PNAS,2022-11,101.63054882651414,268.335732913298
102303,PNAS,2022-12,304.89164647954243,805.0071987398941
102303,PNAS,2023-01,304.89164647954243,805.0071987398941
102303,PNAS,2023-02,304.89164647954243,805.0071987398941
102303,PNAS,2023-03,304.89164647954243,805.0071987398941
102303,PNAS,2023-04,294.728591596891,778.1736254485643
102306,PNAS,2022-11,101.63054882651414,268.335732913298
102306,PNAS,2022-12,304.89164647954243,805.0071987398941
102306,PNAS,2023-01,304.89164647954243,805.0071987398941
102306,PNAS,2023-02,304.89164647954243,805.0071987398941
102306,PNAS,2023-03,304.89164647954243,805.0071987398941
102306,PNAS,2023-04,294.728591596891,778.1736254485643
102307,PNAS,2022-11,220.29749697390204,581.6527706680554
102307,PNAS,2022-12,388.7602887774742,1026.4460658848036
102307,PNAS,2023-01,388.7602887774742,1026.4460658848036
102307,PNAS,2023-02,388.7602887774742,1026.4460658848036
102307,PNAS,2023-03,388.7602887774742,1026.4460658848036
102307,PNAS,2023-04,311.0082310219794,821.156852707843
102309,PNAS,2022-11,101.63054882651414,268.335732913298
102309,PNAS,2022-12,304.89164647954243,805.0071987398941
102309,PNAS,2023-01,304.89164647954243,805.0071987398941
102309,PNAS,2023-02,304.89164647954243,805.0071987398941
102309,PNAS,2023-03,304.89164647954243,805.0071987398941
102309,PNAS,2023-04,294.728591596891,778.1736254485643
